Name,Net cash flow / Change in cash,Average Payables,Average Receivables,Current Ratio,SG&A to Revenue,Days Payable Outstanding,Days Inventory Outstanding,EBIT per Revenue,Debt to Assets,Debt to Equity,Payout Ratio,Return on Equity,R&D to Revenue,Price-to-Earnings Ratio,Dividend Yield,cluster
RBB Bancorp,0.013845996720584373,-0.08448287828047209,-0.17374120506537008,-0.4568074178528608,-0.05145258312829855,-0.07541706461634984,-0.034094370282855176,0.05369256259935935,-0.26284428902989426,0.02618171669302197,-0.02608910138392022,-0.01592642713733376,-0.04934991653516031,-0.15449173938223534,-0.02886557320977834,2
"The ONE Group Hospitality, Inc.",0.014589086792437669,-0.08399750906080522,-0.17259692189780934,-0.3831363941427876,-0.05797792604884053,-0.0680375846312755,-0.02870749971000879,0.0493005632523149,-0.18478676916598874,0.0020327741058535267,-0.05784659519570565,-0.015925498886126176,-0.04934991653516031,0.004922280612485807,-0.20589809805734602,2
VOXX International Corporation,0.028140678730149492,-0.0815481112589801,-0.15899551474580415,0.007278158938886578,-0.055056317861895326,-0.06887259898731914,-0.023603730363887455,0.04917533775088441,-0.4964133110968899,-0.05550820104511515,-0.05784659519570565,-0.015926533897460536,-0.04866514268049592,-0.19701341509682668,-0.20589809805734602,2
Enstar Group Limited,-0.056507993052816625,-0.06183027223198384,-0.023091708198921257,1.2577732188068382,-0.04882940530551342,-0.030348063487203057,0.043986937543038215,0.04726523248777435,-0.4509468175679141,-0.042085626905136814,-0.05784659519570565,-0.015927185134233898,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,5
"Riot Blockchain, Inc.",0.001786273100477725,-0.08432917341088372,-0.17374120506537008,-0.438075515450681,0.005434764607894474,-0.028735889416076764,-0.034094370282855176,-0.020813587025731148,-0.309316678433405,-0.036802817376990725,-0.05784659519570565,-0.015983289266542973,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,2
Ascendis Pharma A/S,0.03651133153062994,-0.08211449009961834,-0.17338073097990225,1.077514144656374,-0.0018479394048856578,0.21388415042909825,-0.02312232254988287,-0.06601636137497964,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015929578808655382,0.1249033427809534,-0.231416720084706,-0.20589809805734602,5
"Black Stone Minerals, L.P.",0.014505114835834387,-0.08424311233965959,-0.15612035329785545,-0.0575171502448415,-0.05808074659447551,-0.0747660950964067,-0.021994650283979462,0.05357049461065908,-0.0841971817125022,-0.025090032212926883,0.11681962076911424,-0.015925131968427295,-0.04917905165779683,-0.1334687805033339,0.5600566953786125,6
"America's Car-Mart, Inc.",0.014757030705644231,-0.08358251420846291,-0.10640248594404024,-0.23926684199260706,-0.057180439865622865,-0.07329106377473228,0.006752089773776315,0.04941403892556058,0.11718317236937772,-0.009906521563566513,-0.05784659519570565,-0.015926078762183212,-0.04934991653516031,-0.1337209784105247,-0.20589809805734602,1
Central Valley Community Bancorp,-0.006620006658464522,-0.08448287828047209,-0.17374120506537008,-0.4960221180807772,-0.04883191312369964,-0.07541706461634984,-0.034094370282855176,0.0522989333530602,-0.5356432502037496,-0.05317733487709495,-0.019584554458614768,-0.015926424327856736,-0.04934991653516031,-0.11895123430735305,-0.060001946926687214,2
Consolidated Water Co. Ltd.,0.01020850166548645,-0.08418848769048014,-0.17010607187868249,0.9394180011960676,-0.05409582349657343,-0.06876566747021691,-0.009234414333146495,0.05031638442459342,-0.55555998851954,-0.05821902031889412,0.05062629029394702,-0.015926559182753718,-0.04934991653516031,-0.0877960166516449,0.1179201885985064,5
"U.S. Global Investors, Inc.",0.015318284444999984,-0.08447142114493651,-0.17358339798093367,1.2612042831423005,-0.02795934235979845,-0.07239256128687324,-0.021434180576793454,0.04999249188362012,-0.55555998851954,-0.05821902031889412,0.08563605756838516,-0.015926826644966082,-0.04934991653516031,0.18660362058862104,-0.05822272557143529,5
"Kingstone Companies, Inc.",0.006164961449115079,-0.08380109797230534,-0.16628122585124966,-0.3763264196495061,-0.051033777491199965,-0.06805948973990021,-0.01098809891928669,0.049132243986650684,-0.3346652544716836,-0.03407738452222103,0.20597017568653603,-0.015926772703007283,-0.04934991653516031,0.3321024131986741,-0.004846084913877221,2
Marine Products Corporation,0.01613917206488279,-0.08411904171370158,-0.17311188568429106,0.009468422911294287,-0.058637482231816127,-0.07392044261344724,-0.033249138459839546,0.049672283050225884,-0.55555998851954,-0.05821902031889412,0.056939527015567,-0.015925410668547732,-0.04934991653516031,-0.043205948577346234,0.05742666251994056,2
Marlin Business Services Corp.,0.02817618157944868,-0.08202245842420765,-0.17374120506537008,-0.471161695706904,-0.044581161298058336,-0.039693395959930516,-0.034094370282855176,0.05186509757760039,-0.2968435695891727,-0.002986990964459549,-0.004471048367463866,-0.01592626194008495,-0.04934991653516031,-0.12878695268779267,0.017394182026772,2
"Net Element, Inc.",0.011647684989613362,-0.08397514919182103,-0.17267189226207286,-0.3438941646371495,-0.05751648750257622,-0.06559508641277044,-0.027861464230974818,0.04815803251962252,-0.057440351449874825,-0.004777154635823015,-0.05784659519570565,-0.015930148570595146,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,2
Orange S.A.,-0.04823313584651498,0.480327180555071,0.9442430746749612,-0.3497348685635701,-0.06123558187273907,-0.05984905675265405,-0.0257534209178173,0.04977320447372315,0.3744913370753962,0.04817515608405888,0.18932618796590145,-0.0159266108771309,-0.04934991653516031,-0.024865710293616818,0.30829687361046354,0
"Park City Group, Inc.",0.014834344488761985,-0.08440833725025869,-0.17256598443704393,0.0406796845181042,-0.04837799803199398,-0.06894853320358042,-0.007710486073136635,0.05029280158860045,-0.35116194681405544,-0.04899785071374841,-0.05784659519570565,-0.015926486136351187,-0.04934991653516031,0.2964704517398654,-0.20589809805734602,2
Qiwi plc,0.11538390858317282,-0.057720021803986686,-0.14794925010261092,-0.4980704960948822,-0.06915777952300507,0.01050121717141872,-0.016968549827274446,0.05008854884919031,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.01592618383662378,-0.04934991653516031,-0.07750394015343158,-0.20589809805734602,2
"Unique Fabricating, Inc.",0.014568913764745443,-0.08364268603284976,-0.16846571441446656,-0.005315858902457744,-0.056964767501608025,-0.06914803738667682,-0.02260419658535173,0.04918099181662591,0.3569887488584896,0.025363356157541518,0.2442322164236269,-0.01592654344968241,-0.04934991653516031,-0.128825752365822,1.0591282855267805,6
"USA Truck, Inc.",0.014858908447111447,-0.08274929765231412,-0.16275997729227895,-0.30738976509702104,-0.05497857549812254,-0.07121196501976333,-0.026419830347242337,0.04908970187024105,0.4408804647946974,0.08606817159300155,-0.05784659519570565,-0.01592612483760635,-0.04934991653516031,-0.13860234742735972,-0.20589809805734602,1
UTStarcom Holdings Corp.,0.006244373604986632,-0.08164727349217564,-0.16668924643096758,-0.08252266392982953,-0.057957863503350776,-0.033549301215810914,1.295186643616066e-05,0.04909755302554784,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015926703589872578,-0.0479054511488337,-0.05193495233209157,-0.20589809805734602,2
"Veritone, Inc.",0.017043414200511503,-0.08295820909204822,-0.1697695752692233,-0.21977920620071265,-0.005173306319812125,0.02611578649208356,0.04263534885140438,0.0277026289716124,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015932664176319326,-0.038613030510681635,-0.231416720084706,-0.20589809805734602,2
"Westwood Holdings Group, Inc.",0.014019806321936014,-0.08426464885392583,-0.17009700678888914,0.43876016150320535,-0.04658240021066114,-0.07344798924788233,-0.024271782823394428,0.051513768332886865,-0.4469232340697746,-0.0533380842679929,0.10725411058484152,-0.0159260360581325,-0.04934991653516031,-0.13326277268903525,0.5164657721749399,5
Farmer Bros. Co.,0.013401439303272884,-0.08098819814481596,-0.16420151228363405,-0.3239992668877795,-0.05284943785802256,-0.06649204296592989,-0.027807583559701195,0.048871906815199685,-0.17492898959554706,-0.02951794725311571,-0.05784659519570565,-0.01592741719703579,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,2
"Anika Therapeutics, Inc.",0.000925738059540592,-0.08412429894361505,-0.16968694471637036,2.7797873040116454,-0.053077649312968496,-0.07256934809057056,-0.021264787747151317,0.05078468306789858,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.0159265698587664,-0.04708529973748902,0.007421164637947337,-0.20589809805734602,8
Tredegar Corporation,0.013929042515901586,-0.07646473250022978,-0.15148258852777438,-0.18491750463988996,-0.05928449932386065,-0.06557703303975318,-0.02667566084641194,0.04909448427630333,-0.2668678725280337,-0.03732159950216137,0.0544524943676561,-0.01592657547772044,-0.049125163504166805,-0.03606311261251493,0.04052405964504716,2
First Busey Corporation,-0.020402212756406683,-0.08448287828047209,-0.17374120506537008,-0.4938272533090518,-0.05001811112578125,-0.07541706461634984,-0.034094370282855176,0.05255194427720945,-0.4495385633435652,-0.028429235469306906,0.0179122454637343,-0.015926410280471634,-0.04934991653516031,-0.11918865138481835,0.08411498284871957,2
"HarborOne Bancorp, Inc.",0.022210159295042785,-0.08448287828047209,-0.17374120506537008,-0.4917459121514305,-0.04342254929602513,-0.07541706461634984,-0.034094370282855176,0.049722226991475736,-0.2505723593605689,0.0549339372922679,-0.05784659519570565,-0.015926789559869405,-0.04934991653516031,0.17544224654217874,-0.20589809805734602,2
Universal Health Realty Income Trust,0.015084583080482763,-0.08448287828047209,-0.17198587395911033,-0.22197253145398665,-0.054416824224409466,-0.07541706461634984,-0.025363058401178612,0.052913376600277236,0.5310087351530213,0.03790180864758117,0.23351884501724146,-0.015926284415901115,-0.04934991653516031,0.0907065211316574,0.18286176806520207,1
"IES Holdings, Inc.",0.0139447872577647,-0.07537151873229113,-0.13873639396239226,-0.20974049632717728,-0.057692034775611536,-0.06117311051942941,-0.018680533595574426,0.04901248811735608,-0.4145333869097519,-0.048274478454707656,-0.05784659519570565,-0.01592733516030679,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,2
"LightInTheBox Holding Co., Ltd.",0.005333339619926772,-0.08297894795763792,-0.17329614545396418,-0.40941956181168015,-0.052026873492942716,-0.06741003995237363,-0.03367525473978277,0.046298825491889184,0.4527500361142087,-0.5446101432235966,-0.05784659519570565,-0.01588403325288484,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,1
"RigNet, Inc.",0.0100465744047146,-0.08329358410376991,-0.16228728326055702,-0.315055689000448,-0.054301464587843386,-0.06718152984194761,-0.013738620571545531,0.04634932057950295,0.0429480568287047,0.042424711964209695,-0.05784659519570565,-0.015933243490480954,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,2
"Southern Missouri Bancorp, Inc.",0.01319860998162452,-0.08401639883173573,-0.17374120506537008,-0.4946743537377055,-0.048844452214630726,-0.06699203493097397,-0.034094370282855176,0.05239245076977227,-0.451147996742821,-0.022591109863513387,-0.022836827921267497,-0.015926382747596834,-0.04934991653516031,-0.07791133677273969,-0.10804092351848953,2
"Victory Capital Holdings, Inc.",0.026482850028092083,-0.08373319729481052,-0.16464757182472245,-0.14231311226622245,-0.05941490586954404,-0.07070932662413182,-0.027137673761840744,0.051116170569514896,0.11919496411844745,-0.0150943428152729,-0.05784659519570565,-0.015926183274728375,-0.04934991653516031,-0.1330706219026042,-0.20589809805734602,1
"LM Funding America, Inc.",0.015480164780266675,-0.0844587201488034,-0.17373888641024174,2.94312974046892,-0.05407074531471124,-0.07010250795111768,-0.033603836508286834,0.04871675360778112,-0.541276267101145,-0.0576783178222374,-0.05784659519570565,-0.01592742562546685,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,8
Kadant Inc.,0.024533589241352682,-0.08190208598756807,-0.15552766770423487,-0.14366753315954472,-0.05421619876951194,-0.07002691436453598,-0.022948929299171684,0.04999970611418157,-0.0681028477199444,-0.023774809923761884,-0.027236962606032943,-0.015926058533948666,-0.04913173523021925,-0.0933379039968367,-0.11070975555136743,2
ProQR Therapeutics N.V.,0.03503337683467909,-0.08445348729797753,-0.17335464099857745,2.2846781330488835,-0.006647903413308933,-0.0731759309430373,-0.016624084998793937,-0.009938884575847216,-0.3843565106737059,-0.050839161918579415,-0.05784659519570565,-0.0159292113290611,0.0179853029433642,-0.231416720084706,-0.20589809805734602,8
Urstadt Biddle Properties Inc.,0.015072851704192597,-0.08418919854047795,-0.1699015659873118,-0.22935994267530865,-0.05946255441508221,-0.0726613705086208,-0.02320684930398896,0.05225637823401515,0.08781101283295965,-0.017754014555584337,0.2807724653275487,-0.01592660694386307,-0.04934991653516031,0.07010573970178954,0.2762708892159287,1
"First Community Bankshares, Inc.",-0.010454931823633476,-0.08448287828047209,-0.17374120506537008,-0.4925736530627121,-0.05092844912737876,-0.07541706461634984,-0.034094370282855176,0.05239475748266054,-0.5292055166067265,-0.05177443110198563,0.05215677192343063,-0.01592635521472203,-0.04934991653516031,-0.09862574583112203,0.14994617299304125,2
"M/I Homes, Inc.",-0.025611869990525667,-0.0754642272625584,-0.17374120506537008,1.5753335446972243,-0.05815848895824829,-0.06991579048214673,-0.034094370282855176,0.04939598289346682,0.2614286407776775,0.011911554855581735,-0.05784659519570565,-0.015926261378189546,-0.04934991653516031,-0.18044964778572667,-0.20589809805734602,8
"Utah Medical Products, Inc.",0.018044594550748413,-0.08441366412940432,-0.17305225351413533,1.6120115627229352,-0.05696225968342181,-0.07319678796034026,-0.027954223994513173,0.05305239548100775,-0.55555998851954,-0.05821902031889412,-0.01614097079227659,-0.015925797252585756,-0.04920796725242757,-0.07699123012232946,-0.08935909928834418,8
Points International Ltd.,0.016309585741518858,-0.07894273688413582,-0.1695778614782807,-0.28420947138903946,-0.061137776963476526,-0.05527542204505481,-0.030139007527910263,0.04900667568653306,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.01592590120323551,-0.04934991653516031,-0.06102701021696864,-0.20589809805734602,2
"ATN International, Inc.",0.0062452997662726965,-0.07734007940920241,-0.16630227364384445,-0.14348501116184406,-0.053483915859135985,-0.058275138014771875,-0.02856048423572158,0.04970007401350205,-0.3901907067460082,-0.04866173835096179,0.04699139642392336,-0.015926808664313147,-0.04934991653516031,0.30148300062051403,-0.12138508368287902,2
Stellus Capital Investment Corporation,0.012215776269023707,-0.08423219854789976,-0.17372199278006153,-0.04420887623063476,-0.05923434296013625,-0.06716910995978477,-0.03386863223681652,0.055581585903006055,0.5615879697388811,0.03676194933030485,0.10074956365953606,-0.01592631419635753,-0.04934991653516031,-0.15847055398395915,0.7273035027722944,6
"Airgain, Inc.",0.014141623698451362,-0.08418897799061889,-0.172338473527079,0.5455355301580815,-0.052724046948711606,-0.06889080957403466,-0.026553844453055163,0.04836027221753258,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015927290208674463,-0.04732976794663983,-0.231416720084706,-0.20589809805734602,5
B.O.S. Better Online Solutions Ltd.,0.01456377171728521,-0.08411824406502505,-0.17190906117895552,-0.10223503968149893,-0.056982322228911565,-0.06338977126037892,-0.01522154451559774,0.04908040593984867,-0.3219909664525444,-0.0434008491943018,-0.05784659519570565,-0.01592648557445579,-0.04934991653516031,-0.15982207610198146,-0.20589809805734602,2
"Cardlytics, Inc.",0.02649458140438224,-0.08435043234341053,-0.16357937421572927,-0.06427046415976526,-0.04856859221414663,-0.07408483573726478,-0.007904095737464565,0.045660107441424784,0.055622344847844056,0.007454412653411467,-0.05784659519570565,-0.015932702947102206,-0.047935681088674915,-0.231416720084706,-0.20589809805734602,1
"Century Casinos, Inc.",0.005264494964329229,-0.0841903224999767,-0.17262164743177633,-0.3008189731797979,-0.05230022567524058,-0.07354661464125963,-0.03176573232217634,0.049262246352436936,-0.12604245009315262,-0.03355129560655504,-0.05784659519570565,-0.015926860920585727,-0.04934991653516031,0.3374909494354642,-0.20589809805734602,2
